Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,weekday_name,day,month,year,temp_spread,Tavg2,r_humidity,len_day
2,2013-10-20,65,41,53.0,-1,5.0,47,12, 0,610,1703,RA,M,M,M,0.02,29.15,29.82,7.5,21,8.4,Sunday,20,October,2013,24,11.67,0.64,655.8000000000001
1,2013-10-21,55,33,44.0,-6,-0.56,38,21, 0,611,1701, ,0,M,0.0,0,29.19,29.90,10.8,27,11.5,Monday,21,October,2013,22,6.67,0.6,654.0000000000001
2,2013-10-21,55,36,46.0,-6,0.0,40,19, 0,611,1701,RA,M,M,M,0.03,29.26,29.92,10.3,27,10.8,Monday,21,October,2013,19,7.78,0.58,654.0000000000001
1,2013-10-22,42,29,36.0,-14,-0.56,34,29, 0,612,1660,RA,0,M,  T,0,29.21,29.95,5.4,26,6.1,Tuesday,22,October,2013,13,2.22,0.82,628.8000000000002
2,2013-10-22,41,31,36.0,-14,-0.56,35,29, 0,612,1660,RA DZ BR,M,M,M,0.03,29.28,29.97,4.6,26,5.4,Tuesday,22,October,2013,10,2.22,0.82,628.8000000000002
1,2013-10-23,46,32,39.0,-10,-2.78,34,26, 0,613,1658, ,0,M,0.0,0,29.24,29.98,9.2,30,10.0,Wednesday,23,October,2013,14,3.89,0.62,627.0
2,2013-10-23,46,32,39.0,-10,-2.78,34,26, 0,613,1658,RA SN,M,M,M,0,29.32,30.00,9.2,29,9.2,Wednesday,23,October,2013,14,3.89,0.62,627.0
1,2013-10-24,44,31,38.0,-11,-3.89,33,27, 0,614,1657, ,0,M,  T,0,29.45,30.16,10.3,30,10.9,Thursday,24,October,2013,13,3.33,0.59,625.8000000000001
2,2013-10-24,44,34,39.0,-11,-3.89,34,26, 0,614,1657, ,M,M,M,0.00,29.52,30.20,9.2,30,9.9,Thursday,24,October,2013,10,3.89,0.57,625.8000000000001
1,2013-10-25,51,29,40.0,-8,-3.33,35,25, 0,616,1656, ,0,M,0.0,0.00,29.47,30.24,10.8,24,11.7,Friday,25,October,2013,22,4.44,0.57,623.9999999999999
2,2013-10-25,51,29,40.0,-8,-3.33,36,25, 0,616,1656, ,M,M,M,0.00,29.57,30.28,10.4,23,11.3,Friday,25,October,2013,22,4.44,0.57,623.9999999999999
1,2013-10-26,55,37,46.0,-2,-1.67,39,19, 0,617,1654, ,0,M,0.0,0.00,29.22,29.96,10.9,27,14.2,Saturday,26,October,2013,18,7.78,0.51,622.2
2,2013-10-26,55,38,47.0,-2,-1.67,39,18, 0,617,1654, ,M,M,M,0.00,29.30,29.98,10.5,26,13.4,Saturday,26,October,2013,17,8.33,0.49,622.2
1,2013-10-27,54,29,42.0,-6,-1.67,37,23, 0,618,1653, ,0,M,0.0,0.00,29.28,30.02,6.3,23,6.6,Sunday,27,October,2013,25,5.56,0.6,621.0000000000001
2,2013-10-27,55,32,44.0,-6,-1.67,38,21, 0,618,1653, ,M,M,M,0.00,29.37,30.05,6.4,23,6.7,Sunday,27,October,2013,23,6.67,0.55,621.0000000000001
1,2013-10-28,53,35,44.0,-3,2.78,41,21, 0,619,1651, ,0,M,0.0,0.00,29.54,30.26,9.0,4,9.4,Monday,28,October,2013,18,6.67,0.76,619.2
2,2013-10-28,54,36,45.0,-3,3.33,42,20, 0,619,1651, ,M,M,M,0.00,29.60,30.26,8.8,4,10.3,Monday,28,October,2013,18,7.22,0.76,619.2
1,2013-10-29,57,42,50.0,3,4.44,45,15, 0,620,1650, ,0,M,0.0,0,29.49,30.25,6.1,10,7.5,Tuesday,29,October,2013,15,10.0,0.68,618.0
2,2013-10-29,57,43,50.0,3,3.89,45,15, 0,620,1650,RA HZ,M,M,M,0,29.57,30.26,5.9,11,6.6,Tuesday,29,October,2013,14,10.0,0.66,618.0
1,2013-10-30,63,43,53.0,7,11.11,53,12, 0,622,1649,RA BR HZ,0,M,0.0,0.55,29.22,30.00,6.6,15,7.5,Wednesday,30,October,2013,20,11.67,0.96,616.1999999999998
2,2013-10-30,64,47,56.0,7,11.11,53,9, 0,622,1649,RA BR HZ,M,M,M,1.16,29.29,30.01,5.3,14,6.2,Wednesday,30,October,2013,17,13.33,0.86,616.1999999999998
1,2013-10-31,64,46,55.0,9,13.33,57,10, 0,623,1647,RA BR,0,M,0.0,1.04,28.69,29.45,9.4,24,11.5,Thursday,31,October,2013,18,12.78,1.04,614.3999999999999
2,2013-10-31,65,47,56.0,9,13.33,57,9, 0,623,1647,RA BR,M,M,M,2.03,28.77,29.47,9.5,23,11.4,Thursday,31,October,2013,18,13.33,1.0,614.3999999999999
1,2014-05-01,49,42,46.0,-7,3.33,42,19, 0,448,1849,RA DZ BR,0,M,0.0,0.09,29.02,29.74,13.5,24,13.4,Thursday,1,May,2014,7,7.78,0.73,840.5999999999999
2,2014-05-01,50,43,47.0,-7,5.56,44,18, 0,448,1849,RA DZ,M,M,M,0.09,29.10,29.76,14.1,24,14.0,Thursday,1,May,2014,7,8.33,0.83,840.5999999999999
1,2014-05-02,53,46,50.0,-4,3.89,45,15, 0,447,1850, ,0,M,0.0,0,29.03,29.77,10.2,24,11.5,Friday,2,May,2014,7,10.0,0.66,841.8
2,2014-05-02,80,47,64.0,-4,6.11,47,M,M,447,1850,RA,M,M,M,0.04,29.10,29.79,10.7,23,11.9,Friday,2,May,2014,33,17.78,0.46,841.8
1,2014-05-03,67,46,57.0,3,2.78,48,8, 0,446,1851, ,0,M,0.0,0.00,29.07,29.77,13.8,28,14.7,Saturday,3,May,2014,21,13.89,0.47,843.0000000000001
2,2014-05-03,68,49,59.0,3,3.89,49,6, 0,446,1851, ,M,M,M,0.00,29.13,29.77,13.3,28,14.1,Saturday,3,May,2014,19,15.0,0.47,843.0000000000001
1,2014-05-04,58,44,51.0,-3,-1.67,41,14, 0,444,1852, ,0,M,0.0,0.00,29.31,30.01,4.8,3,10.0,Sunday,4,May,2014,14,10.56,0.42,844.8
2,2014-05-04,61,47,54.0,-3,-0.56,43,11, 0,444,1852, ,M,M,M,0.00,29.37,30.01,5.6,4,11.1,Sunday,4,May,2014,14,12.22,0.41,844.8
1,2014-05-05,55,43,49.0,-6,1.11,42,16, 0,443,1853,RA,0,M,0.0,0.05,29.26,29.98,12.6,5,13.1,Monday,5,May,2014,12,9.44,0.56,846.0000000000002
2,2014-05-05,59,45,52.0,-6,2.22,44,13, 0,443,1853,RA,M,M,M,0.01,29.31,29.98,12.5,5,13.8,Monday,5,May,2014,14,11.11,0.54,846.0000000000002
1,2014-05-06,63,41,52.0,-3,1.11,45,13, 0,442,1855, ,0,M,0.0,0.00,29.21,29.95,12.6,7,13.7,Tuesday,6,May,2014,22,11.11,0.5,847.8
2,2014-05-06,63,45,54.0,-3,3.33,47,11, 0,442,1855, ,M,M,M,0.00,29.26,29.94,12.9,7,13.7,Tuesday,6,May,2014,18,12.22,0.55,847.8
1,2014-05-07,78,48,63.0,8,5.56,50,2, 0,441,1856, ,0,M,0.0,0,29.10,29.82,7.5,8,8.9,Wednesday,7,May,2014,30,17.22,0.46,848.9999999999999
2,2014-05-07,80,52,66.0,8,8.33,55,0, 1,441,1856,RA,M,M,M,0,29.15,29.81,6.3,10,9.3,Wednesday,7,May,2014,28,18.89,0.5,848.9999999999999
1,2014-05-08,89,51,70.0,14,12.78,63,0, 5,439,1857,RA,0,M,0.0,0.10,29.08,29.80,13.7,21,14.2,Thursday,8,May,2014,38,21.11,0.59,850.8000000000001
2,2014-05-08,93,68,81.0,14,14.44,66,0,16,439,1857, ,M,M,M,0.00,29.15,29.79,13.8,20,14.3,Thursday,8,May,2014,25,27.22,0.46,850.8000000000001
1,2014-05-09,73,54,64.0,8,11.11,58,1, 0,438,1858,RA BR,0,M,0.0,1.03,29.03,29.74,13.2,24,16.0,Friday,9,May,2014,19,17.78,0.65,852.0
2,2014-05-09,76,57,67.0,8,13.33,61,0, 2,438,1858,TSRA RA BR,M,M,M,1.43,29.10,29.73,12.4,23,15.3,Friday,9,May,2014,19,19.44,0.68,852.0
1,2014-05-10,77,47,62.0,6,5.56,52,3, 0,437,1859, ,0,M,0.0,0.00,29.19,29.91,2.9,25,6.9,Saturday,10,May,2014,30,16.67,0.48,853.2
2,2014-05-10,77,52,65.0,6,6.67,54,0, 0,437,1859, ,M,M,M,0.00,29.26,29.90,3.1,20,6.8,Saturday,10,May,2014,25,18.33,0.47,853.2
1,2014-05-11,81,52,67.0,10,11.67,59,0, 2,436,1860, ,0,M,0.0,0.12,29.19,29.91,7.6,16,8.9,Sunday,11,May,2014,29,19.44,0.61,854.4
2,2014-05-11,85,63,74.0,10,12.78,61,0, 9,436,1860,TSRA,M,M,M,0.41,29.26,29.90,7.8,17,10.1,Sunday,11,May,2014,22,23.33,0.52,854.4
1,2014-05-12,84,64,74.0,17,17.78,67,0, 9,435,1901,TS TSRA BR,0,M,0.0,2.09,29.13,29.85,6.6,19,12.0,Monday,12,May,2014,20,23.33,0.71,879.6000000000001
2,2014-05-12,86,65,76.0,17,19.44,70,0,11,435,1901,TS RA BR,M,M,M,0.03,29.20,29.84,11.1,19,12.5,Monday,12,May,2014,21,24.44,0.74,879.6000000000001
1,2014-05-13,67,52,60.0,2,11.67,56,5, 0,434,1902,RA BR,0,M,0.0,0.12,29.29,29.98,9.5,26,12.3,Tuesday,13,May,2014,15,15.56,0.78,880.8000000000001
2,2014-05-13,70,54,62.0,2,12.78,58,3, 0,434,1902,RA,M,M,M,0.14,29.35,29.97,8.1,25,10.8,Tuesday,13,May,2014,16,16.67,0.78,880.8000000000001
1,2014-05-14,56,44,50.0,-8,3.89,46,15, 0,433,1903,RA BR,0,M,0.0,0.02,29.36,30.09,10.9,2,12.0,Wednesday,14,May,2014,12,10.0,0.66,882.0000000000002
2,2014-05-14,57,44,51.0,-8,5.0,48,14, 0,433,1903,RA BR,M,M,M,0.06,29.41,30.08,11.4,1,12.5,Wednesday,14,May,2014,13,10.56,0.68,882.0000000000002
1,2014-05-15,55,40,48.0,-10,1.67,41,17, 0,432,1904,RA,0,M,0.0,0.19,29.26,30.00,10.3,1,13.6,Thursday,15,May,2014,15,8.89,0.61,883.1999999999998
2,2014-05-15,57,42,50.0,-10,3.33,43,15, 0,432,1904,RA BR,M,M,M,0.26,29.32,30.00,9.2,1,13.6,Thursday,15,May,2014,15,10.0,0.63,883.1999999999998
1,2014-05-16,46,37,42.0,-17,1.11,38,23, 0,431,1905,RA DZ,0,M,0.0,0.10,29.33,30.05,4.9,6,8.0,Friday,16,May,2014,9,5.56,0.73,884.4000000000001
2,2014-05-16,45,41,43.0,-17,2.78,40,22, 0,431,1905,RA,M,M,M,0.08,29.39,30.06,6.6,5,9.1,Friday,16,May,2014,4,6.11,0.79,884.4000000000001
1,2014-05-17,60,39,50.0,-9,0.56,42,15, 0,430,1906,BR,0,M,0.0,0.00,29.40,30.12,7.7,26,8.5,Saturday,17,May,2014,21,10.0,0.52,885.5999999999999
2,2014-05-17,61,41,51.0,-9,1.11,44,14, 0,430,1906,BR,M,M,M,0.00,29.47,30.14,7.6,24,8.2,Saturday,17,May,2014,20,10.56,0.52,885.5999999999999
1,2014-05-18,69,47,58.0,-2,2.78,48,7, 0,429,1907, ,0,M,0.0,0.00,29.47,30.19,9.8,22,10.5,Sunday,18,May,2014,22,14.44,0.45,886.8000000000001
2,2014-05-18,70,48,59.0,-2,3.33,49,6, 0,429,1907, ,M,M,M,0.00,29.54,30.20,8.5,21,9.2,Sunday,18,May,2014,22,15.0,0.46,886.8000000000001
1,2014-05-19,69,45,57.0,-3,4.44,50,8, 0,428,1908,RA,0,M,0.0,0,29.34,30.10,12.7,16,13.3,Monday,19,May,2014,24,13.89,0.53,888.0
2,2014-05-19,71,53,62.0,-3,4.44,52,3, 0,428,1908,RA,M,M,M,0,29.41,30.10,11.3,16,12.0,Monday,19,May,2014,18,16.67,0.44,888.0
1,2014-05-20,85,62,74.0,13,14.44,63,0, 9,427,1909,TS TSRA RA BR,0,M,0.0,0.82,29.12,29.86,9.9,20,11.1,Tuesday,20,May,2014,23,23.33,0.57,889.2
2,2014-05-20,87,63,75.0,13,15.56,65,0,10,427,1909,TS TSRA BR,M,M,M,0.64,29.19,29.85,10.5,20,11.9,Tuesday,20,May,2014,24,23.89,0.6,889.2
1,2014-05-21,86,63,75.0,14,12.78,63,0,10,426,1910,RA BR HZ,0,M,0.0,0.01,29.16,29.86,4.4,31,7.5,Wednesday,21,May,2014,23,23.89,0.5,890.4
2,2014-05-21,89,68,79.0,14,14.44,66,0,14,426,1910,HZ,M,M,M,0.01,29.21,29.84,4.8,30,7.9,Wednesday,21,May,2014,21,26.11,0.49,890.4
1,2014-05-22,70,53,62.0,1,8.33,54,3, 0,425,1911, ,0,M,0.0,0.00,29.36,30.06,4.0,5,6.8,Thursday,22,May,2014,17,16.67,0.58,891.5999999999999
2,2014-05-22,69,54,62.0,1,10.0,56,3, 0,425,1911, ,M,M,M,0.00,29.42,30.05,5.4,5,7.5,Thursday,22,May,2014,15,16.67,0.65,891.5999999999999
1,2014-05-23,69,48,59.0,-2,6.11,51,6, 0,425,1912, ,0,M,0.0,0.00,29.47,30.18,6.2,5,6.5,Friday,23,May,2014,21,15.0,0.55,892.2
2,2014-05-23,68,51,60.0,-2,7.78,52,5, 0,425,1912, ,M,M,M,0.00,29.52,30.17,5.1,5,6.0,Friday,23,May,2014,17,15.56,0.6,892.2
1,2014-05-24,74,47,61.0,-1,5.56,52,4, 0,424,1913, ,0,M,0.0,0.00,29.44,30.18,3.9,6,5.2,Saturday,24,May,2014,27,16.11,0.5,893.4
2,2014-05-24,74,50,62.0,-1,7.22,53,3, 0,424,1913, ,M,M,M,0.00,29.50,30.17,3.2,7,4.6,Saturday,24,May,2014,24,16.67,0.54,893.4
1,2014-05-25,83,50,67.0,5,7.78,56,0, 2,423,1914, ,0,M,0.0,0.00,29.35,30.08,2.3,15,5.0,Sunday,25,May,2014,33,19.44,0.47,894.6000000000001
2,2014-05-25,85,54,70.0,5,9.44,58,0, 5,423,1914, ,M,M,M,0.00,29.41,30.08,1.7,15,4.5,Sunday,25,May,2014,31,21.11,0.47,894.6000000000001
1,2014-05-26,87,61,74.0,12,15.0,65,0, 9,422,1915, ,0,M,0.0,0.00,29.25,29.98,5.9,21,7.5,Monday,26,May,2014,26,23.33,0.6,895.8
2,2014-05-26,90,67,79.0,12,16.67,67,0,14,422,1915,TS,M,M,M,0.08,29.31,29.97,6.3,21,7.7,Monday,26,May,2014,23,26.11,0.56,895.8
1,2014-05-27,85,58,72.0,10,16.11,65,0, 7,422,1916,RA BR,0,M,0.0,0.21,29.21,29.91,5.3,25,10.0,Tuesday,27,May,2014,27,22.22,0.68,896.3999999999999
2,2014-05-27,85,61,73.0,10,18.33,68,0, 8,422,1916,RA BR,M,M,M,0.50,29.26,29.90,5.3,24,9.7,Tuesday,27,May,2014,24,22.78,0.76,896.3999999999999
1,2014-05-28,71,56,64.0,1,9.44,55,1, 0,421,1916,RA BR,0,M,0.0,0.03,29.29,30.00,9.1,4,9.3,Wednesday,28,May,2014,15,17.78,0.58,896.9999999999999
2,2014-05-28,73,58,66.0,1,12.22,59,0, 1,421,1916,RA BR HZ,M,M,M,0.68,29.35,29.99,8.3,4,9.1,Wednesday,28,May,2014,15,18.89,0.65,896.9999999999999
1,2014-05-29,76,54,65.0,1,10.56,57,0, 0,421,1917, ,0,M,0.0,0.00,29.38,30.09,8.4,5,9.0,Thursday,29,May,2014,22,18.33,0.61,897.6
2,2014-05-29,77,57,67.0,1,12.78,59,0, 2,421,1917, ,M,M,M,0.00,29.42,30.07,8.8,4,9.7,Thursday,29,May,2014,20,19.44,0.65,897.6
1,2014-05-30,79,53,66.0,2,9.44,57,0, 1,420,1918, ,0,M,0.0,0.00,29.44,30.15,6.1,6,7.0,Friday,30,May,2014,26,18.89,0.54,898.8
2,2014-05-30,79,57,68.0,2,11.67,59,0, 3,420,1918, ,M,M,M,0.00,29.49,30.13,7.1,7,8.0,Friday,30,May,2014,22,20.0,0.59,898.8
1,2014-05-31,88,54,71.0,7,10.0,59,0, 6,420,1919, ,0,M,0.0,0.00,29.39,30.12,5.8,12,8.0,Saturday,31,May,2014,34,21.67,0.47,899.4000000000001
2,2014-05-31,89,60,75.0,7,11.67,62,0,10,420,1919, ,M,M,M,0.00,29.45,30.10,5.1,11,7.4,Saturday,31,May,2014,29,23.89,0.46,899.4000000000001
1,2014-06-01,90,63,77.0,13,15.0,66,0,12,419,1920, ,0,M,0.0,0,29.24,29.96,12.9,18,13.0,Sunday,1,June,2014,27,25.0,0.54,900.5999999999999
2,2014-06-01,92,69,81.0,13,15.56,68,0,16,419,1920, ,M,M,M,0,29.31,29.95,12.0,18,12.1,Sunday,1,June,2014,23,27.22,0.49,900.5999999999999
1,2014-06-02,83,68,76.0,12,16.67,67,0,11,419,1920,RA,0,M,0.0,0.14,29.11,29.83,13.2,22,14.6,Monday,2,June,2014,15,24.44,0.62,900.5999999999999
2,2014-06-02,85,69,77.0,12,18.33,70,0,12,419,1920, ,M,M,M,0.20,29.18,29.82,13.4,22,15.0,Monday,2,June,2014,16,25.0,0.67,900.5999999999999
1,2014-06-03,81,66,74.0,10,10.0,60,0, 9,418,1921, ,0,M,0.0,0.00,29.18,29.89,7.2,28,9.8,Tuesday,3,June,2014,15,23.33,0.43,901.8000000000002
2,2014-06-03,82,70,76.0,10,11.67,62,0,11,418,1921, ,M,M,M,0.00,29.24,29.88,3.7,29,10.5,Tuesday,3,June,2014,12,24.44,0.45,901.8000000000002
1,2014-06-04,70,55,63.0,-1,11.67,57,2, 0,418,1922,RA BR,0,M,0.0,0.19,29.13,29.85,7.8,6,9.3,Wednesday,4,June,2014,15,17.22,0.7,902.3999999999999
2,2014-06-04,72,58,65.0,-1,13.33,59,0, 0,418,1922,RA BR,M,M,M,0.12,29.18,29.84,8.5,6,10.9,Wednesday,4,June,2014,14,18.33,0.73,902.3999999999999
1,2014-06-05,76,52,64.0,-1,5.56,53,1, 0,417,1923, ,0,M,0.0,0.00,29.23,29.95,5.0,6,6.0,Thursday,5,June,2014,24,17.78,0.45,903.5999999999999
2,2014-06-05,75,56,66.0,-1,6.67,55,0, 1,417,1923, ,M,M,M,0.00,29.29,29.94,6.5,6,7.8,Thursday,5,June,2014,19,18.89,0.45,903.5999999999999
1,2014-06-06,81,49,65.0,-1,4.44,54,0, 0,417,1923, ,0,M,0.0,0.00,29.26,29.98,3.9,11,4.9,Friday,6,June,2014,32,18.33,0.4,903.5999999999999
2,2014-06-06,82,54,68.0,-1,5.56,55,0, 3,417,1923, ,M,M,M,0.00,29.32,29.97,4.8,9,5.6,Friday,6,June,2014,28,20.0,0.39,903.5999999999999
1,2014-06-07,84,57,71.0,5,10.0,59,0, 6,417,1924,RA,0,M,0.0,0.08,29.18,29.91,3.3,9,7.7,Saturday,7,June,2014,27,21.67,0.47,904.1999999999998
2,2014-06-07,85,62,74.0,5,10.56,60,0, 9,417,1924,RA,M,M,M,0.12,29.23,29.89,4.2,10,7.1,Saturday,7,June,2014,23,23.33,0.45,904.1999999999998
1,2014-06-08,72,54,63.0,-3,6.67,53,2, 0,417,1925,RA,0,M,0.0,0.23,29.28,29.98,13.9,2,14.1,Sunday,8,June,2014,18,17.22,0.5,904.8
2,2014-06-08,70,55,63.0,-3,8.89,55,2, 0,417,1925,RA BR,M,M,M,0.21,29.33,29.97,15.4,1,15.7,Sunday,8,June,2014,15,17.22,0.58,904.8
1,2014-06-09,78,55,67.0,1,8.89,55,0, 2,416,1925, ,0,M,0.0,0.00,29.24,29.96,7.7,4,8.5,Monday,9,June,2014,23,19.44,0.51,905.4
2,2014-06-09,79,56,68.0,1,11.11,58,0, 3,416,1925, ,M,M,M,0.00,29.29,29.94,6.3,4,8.0,Monday,9,June,2014,23,20.0,0.57,905.4
1,2014-06-10,66,56,61.0,-6,10.56,55,4, 0,416,1926,RA BR,0,M,0.0,1.26,29.12,29.87,10.0,3,10.3,Tuesday,10,June,2014,10,16.11,0.7,906.0000000000001
2,2014-06-10,70,59,65.0,-6,13.33,59,0, 0,416,1926,RA DZ BR,M,M,M,0.45,29.17,29.85,8.3,3,9.1,Tuesday,10,June,2014,11,18.33,0.73,906.0000000000001
1,2014-06-11,67,57,62.0,-5,12.78,58,3, 0,416,1926,RA DZ BR,0,M,0.0,0.52,29.00,29.71,6.4,34,7.4,Wednesday,11,June,2014,10,16.67,0.78,906.0000000000001
2,2014-06-11,69,62,66.0,-5,15.56,62,0, 1,416,1926,RA DZ BR HZ,M,M,M,0.03,29.05,29.70,2.2,36,5.8,Wednesday,11,June,2014,7,18.89,0.81,906.0000000000001
1,2014-06-12,79,58,69.0,1,13.33,62,0, 4,416,1927,DZ BR,0,M,0.0,0,29.08,29.78,8.6,27,10.0,Thursday,12,June,2014,21,20.56,0.63,906.6
2,2014-06-12,82,63,73.0,1,15.0,64,0, 8,416,1927,DZ BR,M,M,M,0.01,29.13,29.77,8.9,26,9.8,Thursday,12,June,2014,19,22.78,0.62,906.6
1,2014-06-13,75,55,65.0,-3,5.0,52,0, 0,416,1927, ,0,M,0.0,0.00,29.26,29.96,6.4,31,9.8,Friday,13,June,2014,20,18.33,0.41,906.6
2,2014-06-13,75,57,66.0,-3,7.22,55,0, 1,416,1927, ,M,M,M,0.00,29.32,29.95,3.4,34,7.5,Friday,13,June,2014,18,18.89,0.47,906.6
1,2014-06-14,79,52,66.0,-2,6.11,55,0, 1,416,1928, ,0,M,0.0,0.00,29.31,30.03,7.8,17,8.3,Saturday,14,June,2014,27,18.89,0.43,907.2000000000002
2,2014-06-14,80,57,69.0,-2,6.11,56,0, 4,416,1928, ,M,M,M,0.00,29.37,30.02,7.5,17,8.6,Saturday,14,June,2014,23,20.56,0.39,907.2000000000002
1,2014-06-15,84,60,72.0,4,12.78,63,0, 7,416,1928, ,0,M,0.0,0.00,29.17,29.89,14.3,19,15.7,Sunday,15,June,2014,24,22.22,0.55,907.2000000000002
2,2014-06-15,86,64,75.0,4,14.44,65,0,10,416,1928, ,M,M,M,0,29.24,29.89,13.4,19,14.5,Sunday,15,June,2014,22,23.89,0.56,907.2000000000002
1,2014-06-16,88,67,78.0,9,16.11,67,0,13,416,1929, ,0,M,0.0,0.00,29.24,29.97,7.4,21,8.7,Monday,16,June,2014,21,25.56,0.56,907.7999999999998
2,2014-06-16,90,69,80.0,9,17.78,70,0,15,416,1929, ,M,M,M,0.00,29.31,29.96,7.1,21,8.8,Monday,16,June,2014,21,26.67,0.58,907.7999999999998
1,2014-06-17,91,77,84.0,15,17.78,70,0,19,416,1929,RA,0,M,0.0,0,29.15,29.86,9.1,22,12.6,Tuesday,17,June,2014,14,28.89,0.51,907.7999999999998
2,2014-06-17,93,79,86.0,15,20.0,74,0,21,416,1929, ,M,M,M,0.00,29.22,29.85,11.5,21,13.9,Tuesday,17,June,2014,14,30.0,0.55,907.7999999999998
1,2014-06-18,82,61,72.0,2,17.22,66,0, 7,416,1929,TS TSRA BR HZ,0,M,0.0,0.65,29.24,29.93,2.0,23,10.2,Wednesday,18,June,2014,21,22.22,0.73,907.7999999999998
2,2014-06-18,85,63,74.0,2,19.44,70,0, 9,416,1929,TS TSRA RA BR,M,M,M,0.80,29.29,29.92,3.3,23,10.6,Wednesday,18,June,2014,22,23.33,0.79,907.7999999999998
1,2014-06-19,79,59,69.0,-1,16.11,64,0, 4,416,1930,TSRA FG+ BR HZ,0,M,0.0,0.32,29.33,30.04,6.0,7,8.2,Thursday,19,June,2014,20,20.56,0.76,908.4
2,2014-06-19,82,60,71.0,-1,18.89,68,0, 6,416,1930,TSRA RA BR HZ,M,M,M,0.39,29.39,30.03,5.4,6,7.6,Thursday,19,June,2014,22,21.67,0.84,908.4
1,2014-06-20,85,63,74.0,4,17.22,67,0, 9,416,1930,BR HZ,0,M,0.0,0.01,29.23,29.94,2.6,30,8.5,Friday,20,June,2014,22,23.33,0.69,908.4
2,2014-06-20,86,66,76.0,4,19.44,70,0,11,416,1930,RA BR VCFG,M,M,M,0.03,29.28,29.93,2.6,29,8.8,Friday,20,June,2014,20,24.44,0.74,908.4
1,2014-06-21,84,60,72.0,2,16.67,65,0, 7,416,1930,RA BR,0,M,0.0,1.28,29.21,29.92,0.7,17,7.3,Saturday,21,June,2014,24,22.22,0.71,908.4
2,2014-06-21,85,63,74.0,2,18.33,67,0, 9,416,1930,RA BR,M,M,M,0.73,29.26,29.91,2.1,17,6.5,Saturday,21,June,2014,22,23.33,0.74,908.4
1,2014-06-22,82,63,73.0,3,16.11,64,0, 8,417,1931,FG+ BR HZ,0,M,0.0,0.00,29.16,29.88,4.4,7,4.9,Sunday,22,June,2014,19,22.78,0.66,908.3999999999999
2,2014-06-22,82,66,74.0,3,17.78,67,0, 9,417,1931,BR,M,M,M,0.00,29.23,29.87,4.8,8,5.8,Sunday,22,June,2014,16,23.33,0.71,908.3999999999999
1,2014-06-23,81,66,74.0,4,18.33,68,0, 9,417,1931,RA BR,0,M,0.0,0.05,29.11,29.83,2.9,22,5.5,Monday,23,June,2014,15,23.33,0.74,908.3999999999999
2,2014-06-23,84,69,77.0,4,20.56,71,0,12,417,1931,RA BR,M,M,M,0.16,29.18,29.82,1.9,22,5.5,Monday,23,June,2014,15,25.0,0.76,908.3999999999999
1,2014-06-24,87,70,79.0,8,18.33,69,0,14,417,1931,TSRA RA,0,M,0.0,0.41,29.15,29.85,0.8,36,4.7,Tuesday,24,June,2014,17,26.11,0.62,908.3999999999999
2,2014-06-24,85,70,78.0,8,21.11,72,0,13,417,1931,RA BR,M,M,M,1.15,29.21,29.83,0.9,15,5.7,Tuesday,24,June,2014,15,25.56,0.76,908.3999999999999
1,2014-06-25,80,59,70.0,-1,14.44,61,0, 5,417,1931,FG+ FG BR HZ,0,M,0.0,0,29.28,29.98,6.8,4,7.3,Wednesday,25,June,2014,21,21.11,0.66,908.3999999999999
2,2014-06-25,79,62,71.0,-1,17.22,65,0, 6,417,1931,BR HZ,M,M,M,0.02,29.34,29.96,5.3,4,6.2,Wednesday,25,June,2014,17,21.67,0.76,908.3999999999999
1,2014-06-26,78,59,69.0,-2,13.89,61,0, 4,418,1931,BR HZ,0,M,0.0,0.00,29.34,30.04,6.2,5,6.8,Thursday,26,June,2014,19,20.56,0.66,907.8
2,2014-06-26,77,60,69.0,-2,15.56,63,0, 4,418,1931,BR HZ,M,M,M,0.00,29.38,30.03,5.5,6,7.1,Thursday,26,June,2014,17,20.56,0.73,907.8
1,2014-06-27,88,59,74.0,3,16.67,67,0, 9,418,1931,FG BR HZ,0,M,0.0,0,29.28,30.00,7.9,16,9.8,Friday,27,June,2014,29,23.33,0.66,907.8
2,2014-06-27,91,62,77.0,3,18.33,70,0,12,418,1931,BR HZ,M,M,M,0.00,29.34,29.98,7.2,16,9.0,Friday,27,June,2014,29,25.0,0.67,907.8
1,2014-06-28,87,71,79.0,8,19.44,70,0,14,419,1931, ,0,M,0.0,0.00,29.23,29.96,11.8,18,12.1,Saturday,28,June,2014,16,26.11,0.67,907.1999999999998
2,2014-06-28,88,75,82.0,8,21.11,73,0,17,419,1931,TS TSRA,M,M,M,0.16,29.31,29.95,11.1,17,11.7,Saturday,28,June,2014,13,27.78,0.67,907.1999999999998
1,2014-06-29,85,69,77.0,6,19.44,71,0,12,419,1931,RA,0,M,0.0,0.07,29.20,29.90,12.3,21,12.9,Sunday,29,June,2014,16,25.0,0.71,907.1999999999998
2,2014-06-29,88,71,80.0,6,21.11,73,0,15,419,1931, ,M,M,M,0.04,29.26,29.89,12.4,21,13.2,Sunday,29,June,2014,17,26.67,0.72,907.1999999999998
